;;;;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE;PROXIMITE;ELECTRONIQUE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE
id_departement;libelle_de_commune;annee;population;hypermarche;supermarche;grande_surface_de_bricolage;superette;epicerie;boulangerie;boucherie_charcuterie;produits_surgeles;poissonnerie;librairie_papeterie_journaux;magasin_de_vetements;magasin_d_equipements_du_foyer;magasin_de_chaussures;magasin_d_electromenager_et_de_mat_audio_video;magasin_de_meubles;magasin_d_articles_de_sports_et_de_loisirs;magasin_de_revetements_murs_et_sols;droguerie_quincaillerie_bricolage;parfumerie;horlogerie_bijouterie;fleuriste;magasin_d_optique;station_service
77;Égreville;1995;2200;0;1;0;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1
77;Émerainville;1995;7349;0;1;1;0;4;2;1;0;0;2;2;1;0;1;5;1;0;0;0;0;0;1;2
77;Épisy;1995;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Esbly;1995;5759;0;1;0;0;5;2;1;1;1;1;5;1;2;0;1;0;0;1;1;1;4;1;2
77;Esmans;1995;886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
77;Étrépilly;1995;850;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77;Everly;1995;591;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
77;Évry-Grégy-sur-Yerre;1995;2399;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77;Faremoutiers;1995;2434;0;1;0;0;2;2;2;0;0;1;0;0;1;1;2;0;0;0;0;0;4;1;1
77;Favières;1995;1106;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
77;Faÿ-lès-Nemours;1995;478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Féricy;1995;593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;Férolles-Attilly;1995;1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ferrières-en-Brie;1995;2198;0;1;0;0;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1
77;Flagy;1995;636;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Fleury-en-Bière;1995;640;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
77;Fontainebleau;1995;15107;0;3;0;0;6;17;3;1;1;13;58;13;10;2;8;10;0;3;5;8;9;6;2
77;Fontaine-Fourches;1995;596;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
77;Fontaine-le-Port;1995;938;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Fontains;1995;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
77;Fontenailles;1995;1060;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77;Fontenay-Trésigny;1995;5135;0;2;0;0;0;2;2;0;0;1;2;1;0;0;0;1;0;2;0;2;2;1;1
77;Forfry;1995;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Forges;1995;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
77;Fouju;1995;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Fresnes-sur-Marne;1995;654;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77;Frétoy;1995;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Fromont;1995;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Fublaines;1995;1186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
77;Garentreville;1995;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Gastins;1995;667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Germigny-l'Évêque;1995;1358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
77;Germigny-sous-Coulombs;1995;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Gesvres-le-Chapitre;1995;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Giremoutiers;1995;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Gironville;1995;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Gouaix;1995;1452;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
77;Gouvernes;1995;1113;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77;Grandpuits-Bailly-Carrois;1995;992;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
77;Gravon;1995;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Gressy;1995;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Gretz-Armainvilliers;1995;7984;0;3;1;0;4;6;2;0;2;2;3;1;0;0;0;0;0;0;1;1;5;2;1
77;Grez-sur-Loing;1995;1409;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
77;Grisy-Suisnes;1995;2428;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Grisy-sur-Seine;1995;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Guérard;1995;2251;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77;Guercheville;1995;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Guermantes;1995;1243;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
77;Guignes;1995;3365;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1
77;Gurcy-le-Châtel;1995;566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Hautefeuille;1995;318;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Héricy;1995;2548;0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0
77;Hermé;1995;604;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Hondevilliers;1995;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ichy;1995;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Isles-les-Meldeuses;1995;771;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Isles-lès-Villenoy;1995;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77;Iverny;1995;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jablines;1995;639;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jaignes;1995;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jaulnes;1995;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jossigny;1995;629;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;Jouarre;1995;4188;0;0;0;0;1;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0
77;Jouy-le-Châtel;1995;1436;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
77;Jouy-sur-Morin;1995;2144;0;0;0;0;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77;Juilly;1995;2156;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jutigny;1995;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Brosse-Montceaux;1995;725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Celle-sur-Morin;1995;1267;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;La Chapelle-Gauthier;1995;1449;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-Iger;1995;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-la-Reine;1995;2596;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;2
77;La Chapelle-Moutils;1995;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-Rablais;1995;951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-Saint-Sulpice;1995;213;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;La Croix-en-Brie;1995;667;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Ferté-Gaucher;1995;4424;0;3;0;0;2;4;2;0;0;1;7;1;0;3;2;1;0;3;0;2;2;1;1
77;La Ferté-sous-Jouarre;1995;9061;1;3;0;0;4;9;3;1;0;4;11;1;1;1;1;0;0;4;1;1;4;4;3
77;La Genevraye;1995;619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Grande-Paroisse;1995;2591;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
77;La Haute-Maison;1995;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Houssaye-en-Brie;1995;1609;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Madeleine-sur-Loing;1995;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Rochette;1995;3095;0;0;0;1;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
77;La Tombe;1995;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Trétoire;1995;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lagny-sur-Marne;1995;20236;1;1;0;1;8;14;6;0;2;9;23;9;4;11;5;2;0;2;4;3;4;10;3
77;Larchant;1995;742;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77;Laval-en-Brie;1995;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Le Châtelet-en-Brie;1995;4416;0;0;0;0;1;2;1;1;0;1;0;1;0;0;1;1;0;1;0;1;2;1;0
77;Le Mée-sur-Seine;1995;20609;0;3;1;0;9;6;4;0;0;4;7;0;2;0;1;0;0;1;2;0;3;1;1
77;Le Mesnil-Amelot;1995;861;0;0;0;0;1;3;0;0;0;13;2;0;0;0;0;0;0;0;1;1;0;1;0
77;Le Pin;1995;1183;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
77;Le Plessis-aux-Bois;1995;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Le Plessis-Feu-Aussoux;1995;545;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
77;Le Plessis-l'Évêque;1995;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Le Plessis-Placy;1995;269;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77;Le Vaudoué;1995;748;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
77;Léchelle;1995;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Chapelles-Bourbon;1995;421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Écrennes;1995;612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Marêts;1995;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Ormes-sur-Voulzie;1995;830;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lescherolles;1995;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lesches;1995;708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lésigny;1995;7442;0;1;0;0;1;2;2;0;1;3;3;0;2;1;1;1;0;0;1;1;3;1;2
77;Leudon-en-Brie;1995;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lieusaint;1995;10577;1;1;0;0;2;3;0;1;0;3;69;6;7;2;0;3;4;0;6;12;3;5;1
77;Limoges-Fourches;1995;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lissy;1995;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Liverdy-en-Brie;1995;1278;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77;Livry-sur-Seine;1995;1919;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lizines;1995;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lizy-sur-Ourcq;1995;3633;0;2;0;0;3;2;1;1;0;3;4;2;1;0;0;0;1;0;0;0;1;1;1
77;Lognes;1995;14560;0;3;6;4;2;3;0;1;0;2;3;3;1;3;6;2;1;1;1;0;1;1;0
77;Longperrier;1995;2454;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
77;Longueville;1995;1684;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
77;Lorrez-le-Bocage-Préaux;1995;1236;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
77;Louan-Villegruis-Fontaine;1995;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Luisetaines;1995;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lumigny-Nesles-Ormeaux;1995;1515;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Luzancy;1995;1052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Machault;1995;722;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Magny-le-Hongre;1995;5918;0;0;0;0;1;4;0;0;0;1;1;0;0;0;1;2;0;0;1;0;1;0;0
77;Maincy;1995;1702;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Maisoncelles-en-Brie;1995;852;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Maisoncelles-en-Gâtinais;1995;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Maison-Rouge;1995;877;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77;Marchémoret;1995;554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;Marcilly;1995;435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mareuil-lès-Meaux;1995;2194;1;2;2;0;1;1;0;1;0;2;2;2;0;1;2;1;1;2;0;0;2;2;1
77;Marles-en-Brie;1995;1433;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Marolles-en-Brie;1995;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Marolles-sur-Seine;1995;1600;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
77;Mary-sur-Marne;1995;1203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mauperthuis;1995;486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mauregard;1995;314;0;0;0;0;2;1;0;0;0;12;3;0;0;1;0;0;0;0;2;1;0;0;0
77;May-en-Multien;1995;883;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Meaux;1995;50755;2;8;4;2;18;43;14;2;2;17;64;8;12;15;5;14;0;10;8;7;13;12;7
77;Meigneux;1995;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Meilleray;1995;501;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Melun;1995;39589;0;6;2;2;22;25;9;1;3;13;57;14;13;6;7;7;3;2;4;3;12;16;5
77;Melz-sur-Seine;1995;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Méry-sur-Marne;1995;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Messy;1995;1089;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Misy-sur-Yonne;1995;974;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;Mitry-Mory;1995;18499;0;2;2;2;6;11;7;0;0;2;5;3;1;2;1;0;0;0;2;0;5;3;1
77;Moisenay;1995;1194;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Moissy-Cramayel;1995;17272;0;1;0;0;6;4;3;0;0;2;2;1;0;2;0;0;0;0;2;0;2;1;0
77;Mondreville;1995;364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mons-en-Montois;1995;482;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
77;Montarlot;1995;216;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montceaux-lès-Meaux;1995;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0
77;Montceaux-lès-Provins;1995;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montcourt-Fromonville;1995;2090;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
77;Montdauphin;1995;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montenils;1995;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montereau-Fault-Yonne;1995;16681;1;3;1;0;17;13;9;0;1;9;16;4;3;5;2;4;0;2;3;3;6;5;1
77;Montereau-sur-le-Jard;1995;563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montévrain;1995;8675;0;1;1;0;2;3;6;0;0;2;0;2;0;3;11;1;0;0;0;1;3;0;2
77;Montgé-en-Goële;1995;688;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Monthyon;1995;1642;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montigny-le-Guesdier;1995;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montigny-Lencoup;1995;1275;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montigny-sur-Loing;1995;2791;0;0;0;2;0;1;0;0;1;0;2;0;0;1;0;1;0;0;0;0;1;0;0
77;Montmachoux;1995;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montolivet;1995;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montry;1995;3287;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0
77;Moret-sur-Loing;1995;4330;0;0;0;0;3;4;3;0;0;1;3;3;0;0;0;1;0;0;1;1;3;1;0
77;Mormant;1995;4387;0;2;1;0;2;3;1;0;0;0;0;1;0;1;0;0;0;0;0;1;3;1;1
77;Mortcerf;1995;1467;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
77;Mortery;1995;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mouroux;1995;4889;0;2;1;0;2;3;0;0;0;0;1;1;0;1;2;1;0;2;0;0;3;0;1
77;Mousseaux-lès-Bray;1995;692;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;Moussy-le-Neuf;1995;2913;0;1;0;0;0;1;0;0;1;1;0;0;0;3;0;0;0;0;0;0;1;0;1
77;Moussy-le-Vieux;1995;1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mouy-sur-Seine;1995;364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nandy;1995;5814;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0
77;Nangis;1995;7979;0;7;0;2;1;5;2;0;0;1;4;2;1;1;3;1;0;1;1;1;3;3;3
77;Nanteau-sur-Essonne;1995;427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
77;Nanteau-sur-Lunain;1995;671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nanteuil-lès-Meaux;1995;5433;0;1;0;1;3;3;3;0;1;1;5;2;1;0;2;1;0;0;0;0;2;1;2
77;Nanteuil-sur-Marne;1995;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nantouillet;1995;267;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
77;Nemours;1995;12745;1;5;2;0;8;12;5;1;1;2;16;5;7;1;4;2;0;2;3;3;4;5;4
77;Neufmoutiers-en-Brie;1995;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77;Noisiel;1995;15660;0;4;0;0;12;4;2;0;0;3;3;2;0;0;0;2;0;0;0;2;1;2;2
77;Noisy-Rudignon;1995;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
77;Noisy-sur-École;1995;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nonville;1995;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;Noyen-sur-Seine;1995;378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Obsonville;1995;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ocquerre;1995;419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Oissery;1995;2133;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
77;Orly-sur-Morin;1995;671;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ormesson;1995;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Othis;1995;6471;1;2;1;0;0;1;0;0;0;1;2;1;1;0;0;0;0;0;0;0;3;2;1
77;Ozoir-la-Ferrière;1995;20268;0;3;3;0;6;9;3;0;1;3;7;1;2;0;2;5;0;1;1;2;6;3;3
77;Ozouer-le-Voulgis;1995;1809;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
77;Paley;1995;437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Pamfou;1995;930;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Paroy;1995;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Passy-sur-Seine;1995;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Pécy;1995;821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Penchard;1995;1037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Perthes;1995;2114;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
77;Pézarches;1995;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
77;Pierre-Levée;1995;466;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
77;Poigny;1995;499;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
77;Poincy;1995;709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
77;Poligny;1995;821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Pommeuse;1995;2800;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
77;Pomponne;1995;3364;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;3;1;1
77;Pontault-Combault;1995;35561;1;7;4;0;9;18;4;1;0;5;37;10;5;3;13;9;2;7;7;7;7;6;2
77;Pontcarré;1995;2001;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Précy-sur-Marne;1995;767;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
